sample,timestamp_utc,temperature_c,throttled,load1
0,2026-09-10T13:05:32Z,34.563,0x0,0.69189453125
1,2026-09-10T13:05:32Z,34.076,0x0,0.69189453125
2,2026-09-10T13:05:32Z,33.589,0x0,0.69189453125
