split,action,metric,n,rank,value,ecdf
fit,lucid_revision,T_residual_C,720,341,-0.04887151082299113,0.4736111111111111
fit,lucid_revision,T_residual_C,720,342,-0.04331772908744824,0.475
fit,lucid_revision,T_residual_C,720,343,-0.04252049506458633,0.47638888888888886
fit,lucid_revision,T_residual_C,720,344,-0.034242745415618,0.4777777777777778
fit,lucid_revision,T_residual_C,720,345,-0.03292734065633596,0.4791666666666667
fit,lucid_revision,T_residual_C,720,346,-0.032832191110088615,0.48055555555555557
fit,lucid_revision,T_residual_C,720,347,-0.03202067070932202,0.48194444444444445
fit,lucid_revision,T_residual_C,720,348,-0.031661690678760124,0.48333333333333334
fit,lucid_revision,T_residual_C,720,349,-0.031474062873336095,0.4847222222222222
fit,lucid_revision,T_residual_C,720,350,-0.01274554971920594,0.4861111111111111
fit,lucid_revision,T_residual_C,720,351,-0.01270886450624431,0.4875
fit,lucid_revision,T_residual_C,720,352,-0.011845684137483659,0.4888888888888889
fit,lucid_revision,T_residual_C,720,353,-0.01081543071420299,0.49027777777777776
fit,lucid_revision,T_residual_C,720,354,-0.010703737444728745,0.49166666666666664
fit,lucid_revision,T_residual_C,720,355,-0.010464411296574383,0.4930555555555556
fit,lucid_revision,T_residual_C,720,356,-0.006575513574290426,0.49444444444444446
fit,lucid_revision,T_residual_C,720,357,-0.005821466415433463,0.49583333333333335
fit,lucid_revision,T_residual_C,720,358,-0.005692854783262646,0.49722222222222223
fit,lucid_revision,T_residual_C,720,359,-0.0030034718268296956,0.4986111111111111
fit,lucid_revision,T_residual_C,720,360,-0.0026842441483267976,0.5
fit,lucid_revision,T_residual_C,720,361,0.01656389582822726,0.5013888888888889
fit,lucid_revision,T_residual_C,720,362,0.018189895710918336,0.5027777777777778
fit,lucid_revision,T_residual_C,720,363,0.01834923284945944,0.5041666666666667
fit,lucid_revision,T_residual_C,720,364,0.018349987199620443,0.5055555555555555
fit,lucid_revision,T_residual_C,720,365,0.018572813998076754,0.5069444444444444
fit,lucid_revision,T_residual_C,720,366,0.0186206867078198,0.5083333333333333
fit,lucid_revision,T_residual_C,720,367,0.027459378749981056,0.5097222222222222
fit,lucid_revision,T_residual_C,720,368,0.03140512368921833,0.5111111111111111
fit,lucid_revision,T_residual_C,720,369,0.03945160420423832,0.5125
fit,lucid_revision,T_residual_C,720,370,0.03957098994369801,0.5138888888888888
fit,lucid_revision,T_residual_C,720,371,0.03959809710489992,0.5152777777777777
fit,lucid_revision,T_residual_C,720,372,0.04521190657429486,0.5166666666666667
fit,lucid_revision,T_residual_C,720,373,0.04592466299587983,0.5180555555555556
fit,lucid_revision,T_residual_C,720,374,0.04710555634400748,0.5194444444444445
fit,lucid_revision,T_residual_C,720,375,0.04751142272393594,0.5208333333333334
fit,lucid_revision,T_residual_C,720,376,0.04753288390868704,0.5222222222222223
fit,lucid_revision,T_residual_C,720,377,0.04754625975566995,0.5236111111111111
fit,lucid_revision,T_residual_C,720,378,0.047746358032888736,0.525
fit,lucid_revision,T_residual_C,720,379,0.047876851737029824,0.5263888888888889
fit,lucid_revision,T_residual_C,720,380,0.04794747539423838,0.5277777777777778
fit,lucid_revision,T_residual_C,720,381,0.04798785341320411,0.5291666666666667
fit,lucid_revision,T_residual_C,720,382,0.04816010578728935,0.5305555555555556
fit,lucid_revision,T_residual_C,720,383,0.04833889034078709,0.5319444444444444
fit,lucid_revision,T_residual_C,720,384,0.04838766534065542,0.5333333333333333
fit,lucid_revision,T_residual_C,720,385,0.048891078466290594,0.5347222222222222
fit,lucid_revision,T_residual_C,720,386,0.0489721914128296,0.5361111111111111
fit,lucid_revision,T_residual_C,720,387,0.048976153969881864,0.5375
fit,lucid_revision,T_residual_C,720,388,0.04897684746491393,0.5388888888888889
fit,lucid_revision,T_residual_C,720,389,0.048979752663917964,0.5402777777777777
fit,lucid_revision,T_residual_C,720,390,0.04898239352340994,0.5416666666666666
fit,lucid_revision,T_residual_C,720,391,0.04898780836300887,0.5430555555555555
fit,lucid_revision,T_residual_C,720,392,0.048991010864725126,0.5444444444444444
fit,lucid_revision,T_residual_C,720,393,0.048992562670783,0.5458333333333333
fit,lucid_revision,T_residual_C,720,394,0.04899698671264474,0.5472222222222223
fit,lucid_revision,T_residual_C,720,395,0.04900722178641814,0.5486111111111112
fit,lucid_revision,T_residual_C,720,396,0.04901124963596004,0.55
fit,lucid_revision,T_residual_C,720,397,0.04901316467113048,0.5513888888888889
fit,lucid_revision,T_residual_C,720,398,0.07468992630601434,0.5527777777777778
fit,lucid_revision,T_residual_C,720,399,0.0769632591552778,0.5541666666666667
fit,lucid_revision,T_residual_C,720,400,0.07714691806457097,0.5555555555555556
fit,lucid_revision,T_residual_C,720,401,0.07728998179236868,0.5569444444444445
fit,lucid_revision,T_residual_C,720,402,0.07732649650997558,0.5583333333333333
fit,lucid_revision,T_residual_C,720,403,0.07734839385158665,0.5597222222222222
fit,lucid_revision,T_residual_C,720,404,0.07736104067635097,0.5611111111111111
fit,lucid_revision,T_residual_C,720,405,0.07745751318797289,0.5625
fit,lucid_revision,T_residual_C,720,406,0.07752188144396399,0.5638888888888889
fit,lucid_revision,T_residual_C,720,407,0.0776218537600073,0.5652777777777778
fit,lucid_revision,T_residual_C,720,408,0.07765617162133509,0.5666666666666667
fit,lucid_revision,T_residual_C,720,409,0.07766064384018279,0.5680555555555555
fit,lucid_revision,T_residual_C,720,410,0.07769462192698029,0.5694444444444444
fit,lucid_revision,T_residual_C,720,411,0.07772140642915559,0.5708333333333333
fit,lucid_revision,T_residual_C,720,412,0.07778847069461392,0.5722222222222222
fit,lucid_revision,T_residual_C,720,413,0.07784504251976188,0.5736111111111111
fit,lucid_revision,T_residual_C,720,414,0.07787757149355201,0.575
fit,lucid_revision,T_residual_C,720,415,0.07788459962825556,0.5763888888888888
fit,lucid_revision,T_residual_C,720,416,0.0779201586808611,0.5777777777777777
fit,lucid_revision,T_residual_C,720,417,0.08739176067170007,0.5791666666666667
fit,lucid_revision,T_residual_C,720,418,0.08740100494772918,0.5805555555555556
fit,lucid_revision,T_residual_C,720,419,0.08740400967024442,0.5819444444444445
fit,lucid_revision,T_residual_C,720,420,0.08740602359501537,0.5833333333333334
fit,lucid_revision,T_residual_C,720,421,0.08742220155350822,0.5847222222222223
fit,lucid_revision,T_residual_C,720,422,0.08742497489971157,0.5861111111111111
fit,lucid_revision,T_residual_C,720,423,0.08742517331282329,0.5875
fit,lucid_revision,T_residual_C,720,424,0.08743960105214654,0.5888888888888889
fit,lucid_revision,T_residual_C,720,425,0.08745105703215472,0.5902777777777778
fit,lucid_revision,T_residual_C,720,426,0.08745234513261124,0.5916666666666667
fit,lucid_revision,T_residual_C,720,427,0.08745363259915706,0.5930555555555556
fit,lucid_revision,T_residual_C,720,428,0.08746621186361381,0.5944444444444444
fit,lucid_revision,T_residual_C,720,429,0.08746842356759288,0.5958333333333333
fit,lucid_revision,T_residual_C,720,430,0.09801381743003645,0.5972222222222222
fit,lucid_revision,T_residual_C,720,431,0.0983187270352488,0.5986111111111111
fit,lucid_revision,T_residual_C,720,432,0.09852579995946087,0.6
fit,lucid_revision,T_residual_C,720,433,0.09852582911921814,0.6013888888888889
fit,lucid_revision,T_residual_C,720,434,0.09858050556033504,0.6027777777777777
fit,lucid_revision,T_residual_C,720,435,0.09862151051402179,0.6041666666666666
fit,lucid_revision,T_residual_C,720,436,0.09866301625478968,0.6055555555555555
fit,lucid_revision,T_residual_C,720,437,0.09868041004826011,0.6069444444444444
fit,lucid_revision,T_residual_C,720,438,0.09872848434065418,0.6083333333333333
fit,lucid_revision,T_residual_C,720,439,0.09877064617589326,0.6097222222222223
fit,lucid_revision,T_residual_C,720,440,0.0987852064019279,0.6111111111111112
fit,lucid_revision,T_residual_C,720,441,0.09882192233609288,0.6125
fit,lucid_revision,T_residual_C,720,442,0.09883509113471689,0.6138888888888889
fit,lucid_revision,T_residual_C,720,443,0.09893215888567397,0.6152777777777778
fit,lucid_revision,T_residual_C,720,444,0.10830679581859926,0.6166666666666667
fit,lucid_revision,T_residual_C,720,445,0.10831914434065482,0.6180555555555556
fit,lucid_revision,T_residual_C,720,446,0.1083341990146991,0.6194444444444445
fit,lucid_revision,T_residual_C,720,447,0.10833502436253184,0.6208333333333333
fit,lucid_revision,T_residual_C,720,448,0.10834255265041293,0.6222222222222222
fit,lucid_revision,T_residual_C,720,449,0.10835384318050956,0.6236111111111111
fit,lucid_revision,T_residual_C,720,450,0.10836279142164784,0.625
fit,lucid_revision,T_residual_C,720,451,0.10836374798837767,0.6263888888888889
fit,lucid_revision,T_residual_C,720,452,0.10837338972454091,0.6277777777777778
fit,lucid_revision,T_residual_C,720,453,0.10837645910563509,0.6291666666666667
fit,lucid_revision,T_residual_C,720,454,0.10837936493854983,0.6305555555555555
fit,lucid_revision,T_residual_C,720,455,0.10838289770617848,0.6319444444444444
fit,lucid_revision,T_residual_C,720,456,0.10839676380327745,0.6333333333333333
fit,lucid_revision,T_residual_C,720,457,0.11955345261326755,0.6347222222222222
fit,lucid_revision,T_residual_C,720,458,0.11964157465871494,0.6361111111111111
fit,lucid_revision,T_residual_C,720,459,0.11967198384514433,0.6375
fit,lucid_revision,T_residual_C,720,460,0.11968205537073118,0.6388888888888888
fit,lucid_revision,T_residual_C,720,461,0.11973464625550179,0.6402777777777777
fit,lucid_revision,T_residual_C,720,462,0.11974154634085465,0.6416666666666667
fit,lucid_revision,T_residual_C,720,463,0.11974811425856302,0.6430555555555556
fit,lucid_revision,T_residual_C,720,464,0.1197490099701497,0.6444444444444445
fit,lucid_revision,T_residual_C,720,465,0.11979707855736876,0.6458333333333334
fit,lucid_revision,T_residual_C,720,466,0.11985287764903063,0.6472222222222223
fit,lucid_revision,T_residual_C,720,467,0.12195623719166093,0.6486111111111111
fit,lucid_revision,T_residual_C,720,468,0.1230669586193116,0.65
fit,lucid_revision,T_residual_C,720,469,0.1241293133681367,0.6513888888888889
fit,lucid_revision,T_residual_C,720,470,0.1250471290748223,0.6527777777777778
fit,lucid_revision,T_residual_C,720,471,0.12642123104298264,0.6541666666666667
fit,lucid_revision,T_residual_C,720,472,0.12657194450112996,0.6555555555555556
fit,lucid_revision,T_residual_C,720,473,0.12697985684948065,0.6569444444444444
fit,lucid_revision,T_residual_C,720,474,0.1278368373072709,0.6583333333333333
fit,lucid_revision,T_residual_C,720,475,0.12818347808493513,0.6597222222222222
fit,lucid_revision,T_residual_C,720,476,0.1283037762570416,0.6611111111111111
fit,lucid_revision,T_residual_C,720,477,0.12841149619303138,0.6625
fit,lucid_revision,T_residual_C,720,478,0.1285020860411663,0.6638888888888889
fit,lucid_revision,T_residual_C,720,479,0.12867917196148682,0.6652777777777777
fit,lucid_revision,T_residual_C,720,480,0.12868252977059313,0.6666666666666666
fit,lucid_revision,T_residual_C,720,481,0.12878145148067688,0.6680555555555555
fit,lucid_revision,T_residual_C,720,482,0.12915562184153373,0.6694444444444444
fit,lucid_revision,T_residual_C,720,483,0.12924255277440722,0.6708333333333333
fit,lucid_revision,T_residual_C,720,484,0.12925014698868864,0.6722222222222223
fit,lucid_revision,T_residual_C,720,485,0.12925714596364202,0.6736111111111112
fit,lucid_revision,T_residual_C,720,486,0.1292723001611904,0.675
fit,lucid_revision,T_residual_C,720,487,0.1292798284490715,0.6763888888888889
fit,lucid_revision,T_residual_C,720,488,0.12928557292067921,0.6777777777777778
fit,lucid_revision,T_residual_C,720,489,0.1579726149033931,0.6791666666666667
fit,lucid_revision,T_residual_C,720,490,0.1581596214792711,0.6805555555555556
fit,lucid_revision,T_residual_C,720,491,0.1676847709216034,0.6819444444444445
fit,lucid_revision,T_residual_C,720,492,0.16771006130332466,0.6833333333333333
fit,lucid_revision,T_residual_C,720,493,0.16771554143542033,0.6847222222222222
fit,lucid_revision,T_residual_C,720,494,0.1677447607770901,0.6861111111111111
fit,lucid_revision,T_residual_C,720,495,0.17004355604863264,0.6875
fit,lucid_revision,T_residual_C,720,496,0.17873554453083074,0.6888888888888889
fit,lucid_revision,T_residual_C,720,497,0.17894093823353785,0.6902777777777778
fit,lucid_revision,T_residual_C,720,498,0.17905890592146534,0.6916666666666667
fit,lucid_revision,T_residual_C,720,499,0.18854458128096496,0.6930555555555555
fit,lucid_revision,T_residual_C,720,500,0.18861717260393362,0.6944444444444444
fit,lucid_revision,T_residual_C,720,501,0.18862783683322704,0.6958333333333333
fit,lucid_revision,T_residual_C,720,502,0.18862839784154062,0.6972222222222222
fit,lucid_revision,T_residual_C,720,503,0.1886297189051973,0.6986111111111111
fit,lucid_revision,T_residual_C,720,504,0.18863262410419424,0.7
fit,lucid_revision,T_residual_C,720,505,0.1886335483416275,0.7013888888888888
fit,lucid_revision,T_residual_C,720,506,0.18864384934180833,0.7027777777777777
fit,lucid_revision,T_residual_C,720,507,0.18865798041232296,0.7041666666666667
fit,lucid_revision,T_residual_C,720,508,0.19180371124019047,0.7055555555555556
fit,lucid_revision,T_residual_C,720,509,0.19999755222858795,0.7069444444444445
fit,lucid_revision,T_residual_C,720,510,0.20004235238769041,0.7083333333333334
fit,lucid_revision,T_residual_C,720,511,0.2000650361409413,0.7097222222222223
fit,lucid_revision,T_residual_C,720,512,0.2001755712610489,0.7111111111111111
fit,lucid_revision,T_residual_C,720,513,0.20631801601523136,0.7125
fit,lucid_revision,T_residual_C,720,514,0.21176913465142633,0.7138888888888889
fit,lucid_revision,T_residual_C,720,515,0.2127378590913125,0.7152777777777778
fit,lucid_revision,T_residual_C,720,516,0.2127552560543151,0.7166666666666667
fit,lucid_revision,T_residual_C,720,517,0.21281237620963367,0.7180555555555556
fit,lucid_revision,T_residual_C,720,518,0.21285304899568303,0.7194444444444444
fit,lucid_revision,T_residual_C,720,519,0.21286638831548288,0.7208333333333333
fit,lucid_revision,T_residual_C,720,520,0.2128694253672876,0.7222222222222222
fit,lucid_revision,T_residual_C,720,521,0.2128770208493833,0.7236111111111111
fit,lucid_revision,T_residual_C,720,522,0.2128772522256952,0.725
fit,lucid_revision,T_residual_C,720,523,0.21288731994783916,0.7263888888888889
fit,lucid_revision,T_residual_C,720,524,0.21289052371736972,0.7277777777777777
fit,lucid_revision,T_residual_C,720,525,0.21290623955714238,0.7291666666666666
fit,lucid_revision,T_residual_C,720,526,0.21291201572413598,0.7305555555555555
fit,lucid_revision,T_residual_C,720,527,0.2129134033480966,0.7319444444444444
fit,lucid_revision,T_residual_C,720,528,0.21291356879800816,0.7333333333333333
fit,lucid_revision,T_residual_C,720,529,0.212917334209763,0.7347222222222223
fit,lucid_revision,T_residual_C,720,530,0.2129219237015363,0.7361111111111112
fit,lucid_revision,T_residual_C,720,531,0.21293044088543667,0.7375
fit,lucid_revision,T_residual_C,720,532,0.212937933674489,0.7388888888888889
fit,lucid_revision,T_residual_C,720,533,0.21293895870324064,0.7402777777777778
fit,lucid_revision,T_residual_C,720,534,0.21294014664628236,0.7416666666666667
fit,lucid_revision,T_residual_C,720,535,0.21294407624012734,0.7430555555555556
fit,lucid_revision,T_residual_C,720,536,0.21294840139238858,0.7444444444444445
fit,lucid_revision,T_residual_C,720,537,0.21294849901417479,0.7458333333333333
fit,lucid_revision,T_residual_C,720,538,0.21295140484708952,0.7472222222222222
fit,lucid_revision,T_residual_C,720,539,0.22458957566775695,0.7486111111111111
fit,lucid_revision,T_residual_C,720,540,0.22473972261865782,0.75
fit,lucid_revision,T_residual_C,720,541,0.22512197974008075,0.7513888888888889
fit,lucid_revision,T_residual_C,720,542,0.2469708764544123,0.7527777777777778
fit,lucid_revision,T_residual_C,720,543,0.2470123587568409,0.7541666666666667
fit,lucid_revision,T_residual_C,720,544,0.24786166386016362,0.7555555555555555
fit,lucid_revision,T_residual_C,720,545,0.24788649148926112,0.7569444444444444
fit,lucid_revision,T_residual_C,720,546,0.24793766685813523,0.7583333333333333
fit,lucid_revision,T_residual_C,720,547,0.24796530143054696,0.7597222222222222
fit,lucid_revision,T_residual_C,720,548,0.24796724879501397,0.7611111111111111
fit,lucid_revision,T_residual_C,720,549,0.24800125604156165,0.7625
fit,lucid_revision,T_residual_C,720,550,0.2480149243594596,0.7638888888888888
fit,lucid_revision,T_residual_C,720,551,0.24802043808865903,0.7652777777777777
fit,lucid_revision,T_residual_C,720,552,0.25049416145870396,0.7666666666666667
fit,lucid_revision,T_residual_C,720,553,0.25102393143829005,0.7680555555555556
fit,lucid_revision,T_residual_C,720,554,0.25114157963673023,0.7694444444444445
fit,lucid_revision,T_residual_C,720,555,0.26359823873094257,0.7708333333333334
fit,lucid_revision,T_residual_C,720,556,0.2636289433183592,0.7722222222222223
fit,lucid_revision,T_residual_C,720,557,0.2636646329559582,0.7736111111111111
fit,lucid_revision,T_residual_C,720,558,0.2693897650765038,0.775
fit,lucid_revision,T_residual_C,720,559,0.26978724485751115,0.7763888888888889
fit,lucid_revision,T_residual_C,720,560,0.27308373733676206,0.7777777777777778
fit,lucid_revision,T_residual_C,720,561,0.2859747141500648,0.7791666666666667
fit,lucid_revision,T_residual_C,720,562,0.28598273688595555,0.7805555555555556
fit,lucid_revision,T_residual_C,720,563,0.28606811411104616,0.7819444444444444
fit,lucid_revision,T_residual_C,720,564,0.30506687810074595,0.7833333333333333
fit,lucid_revision,T_residual_C,720,565,0.3054716118938572,0.7847222222222222
fit,lucid_revision,T_residual_C,720,566,0.3278711645787524,0.7861111111111111
fit,lucid_revision,T_residual_C,720,567,0.32801764163171754,0.7875
fit,lucid_revision,T_residual_C,720,568,0.33011630338292264,0.7888888888888889
fit,lucid_revision,T_residual_C,720,569,0.34383271267572013,0.7902777777777777
fit,lucid_revision,T_residual_C,720,570,0.3438947158220742,0.7916666666666666
fit,lucid_revision,T_residual_C,720,571,0.3439625623296294,0.7930555555555555
fit,lucid_revision,T_residual_C,720,572,0.34396470142787194,0.7944444444444444
fit,lucid_revision,T_residual_C,720,573,0.3439809526260049,0.7958333333333333
fit,lucid_revision,T_residual_C,720,574,0.34981201199155265,0.7972222222222223
fit,lucid_revision,T_residual_C,720,575,0.3498604368349092,0.7986111111111112
fit,lucid_revision,T_residual_C,720,576,0.35316032579162737,0.8
fit,lucid_revision,T_residual_C,720,577,0.3535788367285093,0.8013888888888889
fit,lucid_revision,T_residual_C,720,578,0.3615932718814747,0.8027777777777778
fit,lucid_revision,T_residual_C,720,579,0.36486415229414604,0.8041666666666667
fit,lucid_revision,T_residual_C,720,580,0.36486586828229406,0.8055555555555556
fit,lucid_revision,T_residual_C,720,581,0.3669430389542825,0.8069444444444445
fit,lucid_revision,T_residual_C,720,582,0.37453295899047134,0.8083333333333333
fit,lucid_revision,T_residual_C,720,583,0.37470697199406544,0.8097222222222222
fit,lucid_revision,T_residual_C,720,584,0.3856903370356406,0.8111111111111111
fit,lucid_revision,T_residual_C,720,585,0.3857000440643006,0.8125
fit,lucid_revision,T_residual_C,720,586,0.40866448739544836,0.8138888888888889
fit,lucid_revision,T_residual_C,720,587,0.40876188477840714,0.8152777777777778
fit,lucid_revision,T_residual_C,720,588,0.4087723848256033,0.8166666666666667
fit,lucid_revision,T_residual_C,720,589,0.40882197415740507,0.8180555555555555
fit,lucid_revision,T_residual_C,720,590,0.4088294688481824,0.8194444444444444
fit,lucid_revision,T_residual_C,720,591,0.42497078050705994,0.8208333333333333
fit,lucid_revision,T_residual_C,720,592,0.4260357955270493,0.8222222222222222
fit,lucid_revision,T_residual_C,720,593,0.42650580639354274,0.8236111111111111
fit,lucid_revision,T_residual_C,720,594,0.42999744493470615,0.825
fit,lucid_revision,T_residual_C,720,595,0.4300986768253594,0.8263888888888888
fit,lucid_revision,T_residual_C,720,596,0.4306851625271406,0.8277777777777777
fit,lucid_revision,T_residual_C,720,597,0.4319628558972468,0.8291666666666667
fit,lucid_revision,T_residual_C,720,598,0.4456377593289176,0.8305555555555556
fit,lucid_revision,T_residual_C,720,599,0.4514680849696191,0.8319444444444445
fit,lucid_revision,T_residual_C,720,600,0.4524892830213574,0.8333333333333334
fit,lucid_revision,T_residual_C,720,601,0.453938060059663,0.8347222222222223
fit,lucid_revision,T_residual_C,720,602,0.45473755749911504,0.8361111111111111
fit,lucid_revision,T_residual_C,720,603,0.45474338401263026,0.8375
fit,lucid_revision,T_residual_C,720,604,0.455793485720001,0.8388888888888889
fit,lucid_revision,T_residual_C,720,605,0.4660050719364506,0.8402777777777778
fit,lucid_revision,T_residual_C,720,606,0.476220702631295,0.8416666666666667
fit,lucid_revision,T_residual_C,720,607,0.4838078083327204,0.8430555555555556
fit,lucid_revision,T_residual_C,720,608,0.48470234591271577,0.8444444444444444
fit,lucid_revision,T_residual_C,720,609,0.48826383653427996,0.8458333333333333
fit,lucid_revision,T_residual_C,720,610,0.497199993832524,0.8472222222222222
fit,lucid_revision,T_residual_C,720,611,0.49737128139908293,0.8486111111111111
fit,lucid_revision,T_residual_C,720,612,0.5026871165641111,0.85
fit,lucid_revision,T_residual_C,720,613,0.504151256113829,0.8513888888888889
fit,lucid_revision,T_residual_C,720,614,0.506575496030905,0.8527777777777777
fit,lucid_revision,T_residual_C,720,615,0.5066316475752473,0.8541666666666666
fit,lucid_revision,T_residual_C,720,616,0.5246892841628892,0.8555555555555555
fit,lucid_revision,T_residual_C,720,617,0.5317298467392959,0.8569444444444444
fit,lucid_revision,T_residual_C,720,618,0.5352110045054488,0.8583333333333333
fit,lucid_revision,T_residual_C,720,619,0.5354825946539705,0.8597222222222223
fit,lucid_revision,T_residual_C,720,620,0.55647492406883,0.8611111111111112
fit,lucid_revision,T_residual_C,720,621,0.5565568693176175,0.8625
fit,lucid_revision,T_residual_C,720,622,0.5758421549192008,0.8638888888888889
fit,lucid_revision,T_residual_C,720,623,0.5762756740153918,0.8652777777777778
fit,lucid_revision,T_residual_C,720,624,0.5773887769778696,0.8666666666666667
fit,lucid_revision,T_residual_C,720,625,0.5774644123093751,0.8680555555555556
fit,lucid_revision,T_residual_C,720,626,0.5840863386199331,0.8694444444444445
fit,lucid_revision,T_residual_C,720,627,0.5847953364939613,0.8708333333333333
fit,lucid_revision,T_residual_C,720,628,0.5852319438335059,0.8722222222222222
fit,lucid_revision,T_residual_C,720,629,0.5853697456200919,0.8736111111111111
fit,lucid_revision,T_residual_C,720,630,0.5853719617614246,0.875
fit,lucid_revision,T_residual_C,720,631,0.5855281460825097,0.8763888888888889
fit,lucid_revision,T_residual_C,720,632,0.5856175689065637,0.8777777777777778
fit,lucid_revision,T_residual_C,720,633,0.5858170774101552,0.8791666666666667
fit,lucid_revision,T_residual_C,720,634,0.5858717139150897,0.8805555555555555
fit,lucid_revision,T_residual_C,720,635,0.5859683491015275,0.8819444444444444
fit,lucid_revision,T_residual_C,720,636,0.5859836683545439,0.8833333333333333
fit,lucid_revision,T_residual_C,720,637,0.5860814276988009,0.8847222222222222
fit,lucid_revision,T_residual_C,720,638,0.5861425243571361,0.8861111111111111
fit,lucid_revision,T_residual_C,720,639,0.5861591213286204,0.8875
fit,lucid_revision,T_residual_C,720,640,0.586352227124948,0.8888888888888888
fit,lucid_revision,T_residual_C,720,641,0.5869044761241611,0.8902777777777777
fit,lucid_revision,T_residual_C,720,642,0.5869632774027096,0.8916666666666667
fit,lucid_revision,T_residual_C,720,643,0.5869708380198801,0.8930555555555556
fit,lucid_revision,T_residual_C,720,644,0.5869912086439228,0.8944444444444445
fit,lucid_revision,T_residual_C,720,645,0.5869972510521535,0.8958333333333334
fit,lucid_revision,T_residual_C,720,646,0.5870031939368658,0.8972222222222223
fit,lucid_revision,T_residual_C,720,647,0.5870034246792741,0.8986111111111111
fit,lucid_revision,T_residual_C,720,648,0.5898297982645317,0.9
fit,lucid_revision,T_residual_C,720,649,0.6144943033790113,0.9013888888888889
fit,lucid_revision,T_residual_C,720,650,0.6149675133098711,0.9027777777777778
fit,lucid_revision,T_residual_C,720,651,0.6156199190737013,0.9041666666666667
fit,lucid_revision,T_residual_C,720,652,0.6157693735911494,0.9055555555555556
fit,lucid_revision,T_residual_C,720,653,0.6254099855181678,0.9069444444444444
fit,lucid_revision,T_residual_C,720,654,0.6254237533595699,0.9083333333333333
fit,lucid_revision,T_residual_C,720,655,0.6364300190411498,0.9097222222222222
fit,lucid_revision,T_residual_C,720,656,0.6364927448422861,0.9111111111111111
fit,lucid_revision,T_residual_C,720,657,0.6366450221507378,0.9125
fit,lucid_revision,T_residual_C,720,658,0.6367678436699435,0.9138888888888889
fit,lucid_revision,T_residual_C,720,659,0.636787915089549,0.9152777777777777
fit,lucid_revision,T_residual_C,720,660,0.646346382086854,0.9166666666666666
fit,lucid_revision,T_residual_C,720,661,0.6463663565185769,0.9180555555555555
fit,lucid_revision,T_residual_C,720,662,0.6463678094350342,0.9194444444444444
fit,lucid_revision,T_residual_C,720,663,0.6463719691373768,0.9208333333333333
fit,lucid_revision,T_residual_C,720,664,0.6463839537964162,0.9222222222222223
fit,lucid_revision,T_residual_C,720,665,0.6576206772573769,0.9236111111111112
fit,lucid_revision,T_residual_C,720,666,0.6577482207550602,0.925
fit,lucid_revision,T_residual_C,720,667,0.6578466064001276,0.9263888888888889
fit,lucid_revision,T_residual_C,720,668,0.6578964936685523,0.9277777777777778
fit,lucid_revision,T_residual_C,720,669,0.6579041893080699,0.9291666666666667
fit,lucid_revision,T_residual_C,720,670,0.6666036539029108,0.9305555555555556
fit,lucid_revision,T_residual_C,720,671,0.6702294831366231,0.9319444444444445
fit,lucid_revision,T_residual_C,720,672,0.6705905461879027,0.9333333333333333
fit,lucid_revision,T_residual_C,720,673,0.67059804087868,0.9347222222222222
fit,lucid_revision,T_residual_C,720,674,0.6706179481161882,0.9361111111111111
fit,lucid_revision,T_residual_C,720,675,0.6706320145281168,0.9375
fit,lucid_revision,T_residual_C,720,676,0.6706368670915879,0.9388888888888889
fit,lucid_revision,T_residual_C,720,677,0.6706728236043276,0.9402777777777778
fit,lucid_revision,T_residual_C,720,678,0.6706845413882192,0.9416666666666667
fit,lucid_revision,T_residual_C,720,679,0.6706920690421896,0.9430555555555555
fit,lucid_revision,T_residual_C,720,680,0.7057632499630628,0.9444444444444444
fit,lucid_revision,T_residual_C,720,681,0.7264611393923417,0.9458333333333333
fit,lucid_revision,T_residual_C,720,682,0.726626317990366,0.9472222222222222
fit,lucid_revision,T_residual_C,720,683,0.7378848687952697,0.9486111111111111
fit,lucid_revision,T_residual_C,720,684,0.7379261716855794,0.95
fit,lucid_revision,T_residual_C,720,685,0.7626005365658486,0.9513888888888888
fit,lucid_revision,T_residual_C,720,686,0.7626150295976686,0.9527777777777777
fit,lucid_revision,T_residual_C,720,687,0.7627667027920779,0.9541666666666667
fit,lucid_revision,T_residual_C,720,688,0.7631407991919801,0.9555555555555556
fit,lucid_revision,T_residual_C,720,689,0.7810665482619399,0.9569444444444445
fit,lucid_revision,T_residual_C,720,690,0.8016288450626661,0.9583333333333334
fit,lucid_revision,T_residual_C,720,691,0.8016308913167336,0.9597222222222223
fit,lucid_revision,T_residual_C,720,692,0.8016547947083978,0.9611111111111111
fit,lucid_revision,T_residual_C,720,693,0.8016889984663393,0.9625
fit,lucid_revision,T_residual_C,720,694,0.801725315672563,0.9638888888888889
fit,lucid_revision,T_residual_C,720,695,0.807057535951003,0.9652777777777778
fit,lucid_revision,T_residual_C,720,696,0.8110758901933011,0.9666666666666667
fit,lucid_revision,T_residual_C,720,697,0.8226026377484814,0.9680555555555556
fit,lucid_revision,T_residual_C,720,698,0.8248584702353341,0.9694444444444444
fit,lucid_revision,T_residual_C,720,699,0.8288965486269291,0.9708333333333333
fit,lucid_revision,T_residual_C,720,700,0.8434609482984712,0.9722222222222222
fit,lucid_revision,T_residual_C,720,701,0.8434999069980904,0.9736111111111111
fit,lucid_revision,T_residual_C,720,702,0.9028351300977775,0.975
fit,lucid_revision,T_residual_C,720,703,0.9028486671967784,0.9763888888888889
