device_id,split,action,workload_bin,background,obs_id,tau_measured_ms,tau_hat_ms,tau_residual_ms,T_next_measured_C,T_next_hat_C,T_residual_C
pi3bplus,fit,tinydl_revision,n1,B1,568,2.920373,3.94949,-1.0291169999999998,35.938,35.224780905683645,0.7132190943163579
pi3bplus,fit,tinydl_revision,n1,B1,569,2.991936,3.94949,-0.957554,35.938,35.68255122027766,0.25544877972234303
pi3bplus,fit,tinydl_revision,n1,B1,570,2.921154,3.94949,-1.028336,35.4,35.22478140076556,0.17521859923444083
pi3bplus,fit,tinydl_revision,n1,B1,571,2.906571,3.94949,-1.042919,35.938,35.68249710674658,0.25550289325342135
pi3bplus,fit,tinydl_revision,n1,B1,572,2.984905,3.94949,-0.964585,35.4,35.682546763272605,-0.28254676327260597
pi3bplus,fit,tinydl_revision,n1,B1,573,2.933342,3.94949,-1.0161479999999998,35.4,35.22478912683265,0.17521087316735162
pi3bplus,fit,tinydl_revision,n1,B1,574,3.002404,3.94949,-0.9470860000000001,35.4,35.22483290576644,0.17516709423355792
pi3bplus,fit,tinydl_revision,n1,B1,575,2.933029,3.94949,-1.016461,35.938,35.224788928419535,0.7132110715804671
pi3bplus,fit,tinydl_revision,n1,B1,576,2.874539,3.94949,-1.074951,35.4,35.224751851157976,0.175248148842023
pi3bplus,fit,tinydl_revision,n1,B1,577,2.992664,3.94949,-0.956826,35.4,35.22482673150541,0.17517326849458925
pi3bplus,fit,tinydl_revision,n1,B1,578,3.006675,3.94949,-0.942815,34.862,34.76711066292919,0.0948893370708106
pi3bplus,fit,tinydl_revision,n1,B1,579,2.946675,3.94949,-1.002815,35.4,35.22479757872405,0.17520242127594798
pi3bplus,fit,tinydl_revision,n1,B1,580,3.08079,3.94949,-0.8687,35.4,35.22488259525566,0.17511740474434134
pi3bplus,fit,tinydl_revision,n1,B1,581,2.912925,3.94949,-1.036565,35.4,35.22477618433907,0.17522381566092804
pi3bplus,fit,tinydl_revision,n1,B1,582,2.911988,3.94949,-1.037502,35.4,35.68250054062461,-0.2825005406246106
pi3bplus,fit,tinydl_revision,n1,B1,583,2.980581,3.94949,-0.968909,34.862,34.767094121741586,0.09490587825841601
pi3bplus,fit,tinydl_revision,n1,B1,584,2.918029,3.94949,-1.0314609999999997,35.4,34.76705446954694,0.6329455304530569
pi3bplus,fit,tinydl_revision,n1,B1,585,2.898706,3.94949,-1.0507840000000002,34.862,35.224767170805436,-0.36276717080543364
pi3bplus,fit,tinydl_revision,n1,B1,586,3.051154,3.94949,-0.898336,34.862,34.767138858509924,0.09486114149007818
pi3bplus,fit,tinydl_revision,n1,B1,587,2.918341,3.94949,-1.031149,34.862,35.22477961758319,-0.3627796175831861
pi3bplus,fit,tinydl_revision,n1,B1,588,2.974383,3.94949,-0.975107,34.862,35.22481514303869,-0.3628151430386879
pi3bplus,fit,tinydl_revision,n1,B1,589,2.949904,3.94949,-0.9995859999999999,34.862,34.767074675354976,0.09492532464502546
pi3bplus,fit,tinydl_revision,n1,B1,590,2.88105,3.94949,-1.0684399999999998,34.862,34.76703102827398,0.09496897172601848
pi3bplus,fit,tinydl_revision,n1,B1,591,3.084279,3.94949,-0.865211,35.4,34.76715985670259,0.6328401432974076
pi3bplus,fit,tinydl_revision,n1,B1,592,2.953029,3.94949,-0.996461,34.862,35.2248016065736,-0.3628016065735977
pi3bplus,fit,tinydl_revision,n1,B1,593,2.910997,3.94949,-1.0384929999999999,34.862,35.22477496216502,-0.3627749621650196
pi3bplus,fit,tinydl_revision,n1,B1,594,2.985477,3.94949,-0.964013,35.938,35.22482217561075,0.7131778243892555
pi3bplus,fit,tinydl_revision,n1,B1,595,2.93282,3.94949,-1.01667,34.862,35.224788795932824,-0.362788795932822
pi3bplus,fit,tinydl_revision,n1,B1,596,3.94949,3.94949,0.0,35.4,34.767708320620336,0.6322916793796622
pi3bplus,fit,tinydl_revision,n1,B1,597,2.979279,3.94949,-0.9702109999999999,34.862,34.76709329639376,0.09490670360624165
pi3bplus,fit,tinydl_revision,n1,B1,598,2.904331,3.94949,-1.045159,34.862,34.767045786279226,0.09495421372077573
pi3bplus,fit,tinydl_revision,n1,B1,599,3.038758,3.94949,-0.9107319999999999,34.862,34.309406050332974,0.5525939496670276
pi3bplus,fit,tinydl_revision,n512,B1,600,43.326418,44.922881,-1.596463,34.862,34.86961695513317,-0.007616955133165959
pi3bplus,fit,tinydl_revision,n512,B1,601,44.922881,44.922881,0.0,35.4,35.3283539155837,0.07164608441630094
pi3bplus,fit,tinydl_revision,n512,B1,602,41.204798,44.922881,-3.718083,35.4,35.32599699412906,0.07400300587093511
pi3bplus,fit,tinydl_revision,n512,B1,603,41.063493,44.922881,-3.8593879999999956,35.4,34.868182469544024,0.5318175304559745
pi3bplus,fit,tinydl_revision,n512,B1,604,40.988285,44.922881,-3.934595999999999,35.4,35.325859744870534,0.0741402551294641
pi3bplus,fit,tinydl_revision,n512,B1,605,41.056515,44.922881,-3.8663659999999993,35.4,35.32590299639312,0.07409700360688021
pi3bplus,fit,tinydl_revision,n512,B1,606,41.126983,44.922881,-3.795897999999994,35.4,35.325947666601145,0.07405233339885342
pi3bplus,fit,tinydl_revision,n512,B1,607,41.073754,44.922881,-3.8491269999999957,35.4,35.32591392432801,0.07408607567198544
pi3bplus,fit,tinydl_revision,n512,B1,608,41.076358,44.922881,-3.8465229999999977,35.4,35.32591557502367,0.07408442497632706
pi3bplus,fit,tinydl_revision,n512,B1,609,42.15933,44.922881,-2.7635509999999996,35.4,34.86887712905972,0.5311228709402798
pi3bplus,fit,tinydl_revision,n512,B1,610,41.028546,44.922881,-3.894334999999998,34.862,35.32588526662857,-0.4638852666285658
pi3bplus,fit,tinydl_revision,n512,B1,611,41.031931,44.922881,-3.8909499999999966,35.4,34.8681624621491,0.5318375378508975
pi3bplus,fit,tinydl_revision,n512,B1,612,41.171461,44.922881,-3.751419999999996,35.4,35.32597586154797,0.07402413845203171
pi3bplus,fit,tinydl_revision,n512,B1,613,41.165002,44.922881,-3.7578789999999955,35.4,35.325971767138114,0.07402823286188465
pi3bplus,fit,tinydl_revision,n512,B1,614,41.068752,44.922881,-3.8541289999999933,35.4,35.32591075352168,0.07408924647831583
pi3bplus,fit,tinydl_revision,n512,B1,615,41.046616,44.922881,-3.8762649999999965,34.862,35.32589672134077,-0.46389672134076676
pi3bplus,fit,tinydl_revision,n512,B1,616,41.209742,44.922881,-3.713138999999998,34.862,35.78372507842581,-0.9217250784258084
pi3bplus,fit,tinydl_revision,n512,B1,617,41.236044,44.922881,-3.686836999999997,35.4,35.32601680120916,0.0739831987908417
pi3bplus,fit,tinydl_revision,n512,B1,618,43.047455,44.922881,-1.8754259999999974,34.862,35.32716506859562,-0.465165068595617
pi3bplus,fit,tinydl_revision,n512,B1,619,41.199221,44.922881,-3.7236599999999953,34.862,35.325993458825806,-0.46399345882580434
pi3bplus,fit,tinydl_revision,n512,B1,620,41.082815,44.922881,-3.840066,35.4,35.32591966816571,0.07408033183428842
pi3bplus,fit,tinydl_revision,n512,B1,621,41.110211,44.922881,-3.812669999999997,35.4,35.32593703470115,0.07406296529885026
pi3bplus,fit,tinydl_revision,n512,B1,622,41.0775,44.922881,-3.845380999999996,35.4,34.86819134868922,0.5318086513107758
pi3bplus,fit,tinydl_revision,n512,B1,623,41.215469,44.922881,-3.707411999999998,35.4,35.326003758558166,0.07399624144183292
pi3bplus,fit,tinydl_revision,n512,B1,624,41.290834,44.922881,-3.632047,35.4,35.32605153301221,0.07394846698778679
pi3bplus,fit,tinydl_revision,n512,B1,625,42.175784,44.922881,-2.7470969999999966,35.4,35.32661250963411,0.07338749036588865
pi3bplus,fit,tinydl_revision,n512,B1,626,41.097916,44.922881,-3.824964999999999,34.862,34.868204290548896,-0.0062042905488937095
pi3bplus,fit,tinydl_revision,n512,B1,627,41.028282,44.922881,-3.8945989999999995,35.4,35.32588509927694,0.07411490072306037
pi3bplus,fit,tinydl_revision,n512,B1,628,44.090893,44.922881,-0.8319879999999955,35.4,34.87010156172453,0.5298984382754668
pi3bplus,fit,tinydl_revision,n512,B1,629,41.95745,44.922881,-2.9654309999999953,35.4,35.32647410602965,0.07352589397034848
pi3bplus,fit,tinydl_revision,n512,B1,630,41.368959,44.922881,-3.553922,35.4,35.326101057051524,0.07389894294847466
pi3bplus,fit,tinydl_revision,n512,B1,631,41.173803,44.922881,-3.7490779999999972,34.862,35.32597734615981,-0.46397734615980823
pi3bplus,fit,tinydl_revision,n512,B1,632,41.180936,44.922881,-3.741944999999994,35.4,34.868256917566406,0.5317430824335929
pi3bplus,fit,tinydl_revision,n512,B1,633,41.10531,44.922881,-3.817570999999994,34.862,35.32593392791949,-0.4639339279194914
pi3bplus,fit,tinydl_revision,n512,B1,634,41.139842,44.922881,-3.783038999999995,35.4,35.3259558180203,0.0740441819797013
pi3bplus,fit,tinydl_revision,n512,B1,635,41.356144,44.922881,-3.5667369999999963,35.4,34.86836798326726,0.5316320167327362
pi3bplus,fit,tinydl_revision,n512,B1,636,41.112967,44.922881,-3.809913999999999,35.4,34.86821383149373,0.5317861685062653
pi3bplus,fit,tinydl_revision,n512,B1,637,41.28203,44.922881,-3.640850999999998,35.4,35.3260459520888,0.07395404791120086
pi3bplus,fit,tinydl_revision,n512,B1,638,43.779068,44.922881,-1.1438129999999944,35.4,34.869903893454996,0.5300961065450025
pi3bplus,fit,tinydl_revision,n512,B1,639,41.259894,44.922881,-3.662986999999994,35.4,35.32603191990788,0.07396808009212208
pi3bplus,fit,tinydl_revision,n16,B2,640,4.770845,6.611421,-1.8405760000000004,34.862,35.85751387744904,-0.9955138774490351
pi3bplus,fit,tinydl_revision,n16,B2,641,4.718188,6.611421,-1.8932330000000004,35.4,35.39975554751405,0.0002444524859512853
pi3bplus,fit,tinydl_revision,n16,B2,642,4.094854,6.611421,-2.516567,35.4,35.39936041128982,0.0006395887101788844
pi3bplus,fit,tinydl_revision,n16,B2,643,4.127718,6.611421,-2.483703,35.4,34.94165629377553,0.4583437062244684
pi3bplus,fit,tinydl_revision,n16,B2,644,4.141937,6.611421,-2.4694839999999996,35.4,34.94166530730916,0.4583346926908405
pi3bplus,fit,tinydl_revision,n16,B2,645,4.087979,6.611421,-2.523442,35.4,35.39935605317436,0.0006439468256402847
pi3bplus,fit,tinydl_revision,n16,B2,646,4.533136,6.611421,-2.078285,35.4,35.399638241625766,0.00036175837423257917
pi3bplus,fit,tinydl_revision,n16,B2,647,4.294854,6.611421,-2.316567,35.4,35.39948719283045,0.0005128071695494896
pi3bplus,fit,tinydl_revision,n16,B2,648,5.294492,6.611421,-1.316929,35.938,35.400120871059,0.5378791289410003
pi3bplus,fit,tinydl_revision,n16,B2,649,4.360479,6.611421,-2.250942,35.4,35.399528793023464,0.00047120697653468824
pi3bplus,fit,tinydl_revision,n16,B2,650,4.201781,6.611421,-2.4096399999999996,35.4,35.39942819313879,0.0005718068612097227
pi3bplus,fit,tinydl_revision,n16,B2,651,4.284333,6.611421,-2.327088,35.938,35.399480523487505,0.5385194765124979
pi3bplus,fit,tinydl_revision,n16,B2,652,4.144229,6.611421,-2.467192,35.4,35.39939171048266,0.0006082895173378233
pi3bplus,fit,tinydl_revision,n16,B2,653,4.192197,6.611421,-2.419224,35.4,35.399422117767365,0.0005778822326334421
pi3bplus,fit,tinydl_revision,n16,B2,654,4.080323,6.611421,-2.531098,35.4,35.399351199976984,0.0006488000230149282
pi3bplus,fit,tinydl_revision,n16,B2,655,4.203083,6.611421,-2.4083379999999996,35.4,35.85715396874368,-0.4571539687436825
pi3bplus,fit,tinydl_revision,n16,B2,656,4.082301,6.611421,-2.52912,35.4,35.85707740410348,-0.4570774041034795
pi3bplus,fit,tinydl_revision,n16,B2,657,4.124281,6.611421,-2.48714,35.4,35.3993790652918,0.0006209347082020145
pi3bplus,fit,tinydl_revision,n16,B2,658,4.200582,6.611421,-2.410839,35.4,35.39942743308345,0.0005725669165457248
pi3bplus,fit,tinydl_revision,n16,B2,659,4.086155,6.611421,-2.5252660000000002,35.938,34.941629946669664,0.9963700533303381
pi3bplus,fit,tinydl_revision,n16,B2,660,4.203239,6.611421,-2.408182,35.4,35.39942911737622,0.0005708826237764697
pi3bplus,fit,tinydl_revision,n16,B2,661,4.140947,6.611421,-2.4704740000000003,35.4,35.85711458025464,-0.4571145802546397
pi3bplus,fit,tinydl_revision,n16,B2,662,6.611421,6.611421,0.0,35.938,34.94323073223955,0.9947692677604536
pi3bplus,fit,tinydl_revision,n16,B2,663,4.094385,6.611421,-2.517036,35.4,35.39936011398711,0.000639886012891111
pi3bplus,fit,tinydl_revision,n16,B2,664,4.146051,6.611421,-2.46537,35.4,35.857117815719555,-0.4571178157195561
pi3bplus,fit,tinydl_revision,n16,B2,665,4.137457,6.611421,-2.4739639999999996,35.4,35.399387417659696,0.000612582340302481
pi3bplus,fit,tinydl_revision,n16,B2,666,4.068134,6.611421,-2.5432870000000003,35.4,35.85706842353305,-0.45706842353305177
pi3bplus,fit,tinydl_revision,n16,B2,667,4.186155,6.611421,-2.4252659999999997,35.4,35.399418287697024,0.0005817123029743243
pi3bplus,fit,tinydl_revision,n16,B2,668,4.308291,6.611421,-2.3031300000000003,35.4,35.39949571064825,0.0005042893517455127
pi3bplus,fit,tinydl_revision,n16,B2,669,4.094176,6.611421,-2.517245,35.4,35.399359981500396,0.0006400184996024905
pi3bplus,fit,tinydl_revision,n16,B2,670,4.293707,6.611421,-2.3177139999999996,35.4,35.39948646573831,0.0005135342616853222
pi3bplus,fit,tinydl_revision,n16,B2,671,4.232614,6.611421,-2.378807,35.938,35.857172688672065,0.08082731132793697
pi3bplus,fit,tinydl_revision,n16,B2,672,4.108759,6.611421,-2.502662,35.4,34.48391932526233,0.9160806747376711
pi3bplus,fit,tinydl_revision,n16,B2,673,4.13902,6.611421,-2.4724009999999996,34.862,35.39938840845743,-0.5373884084574314
pi3bplus,fit,tinydl_revision,n16,B2,674,4.089332,6.611421,-2.5220890000000002,35.4,35.39935691085148,0.0006430891485180723
pi3bplus,fit,tinydl_revision,n16,B2,675,4.144124,6.611421,-2.4672970000000003,35.4,34.941666693665304,0.45833330633469416
pi3bplus,fit,tinydl_revision,n16,B2,676,4.122145,6.611421,-2.4892760000000003,35.4,35.39937771126495,0.0006222887350517681
pi3bplus,fit,tinydl_revision,n16,B2,677,4.094852,6.611421,-2.5165689999999996,35.938,35.399360410022005,0.538639589977997
pi3bplus,fit,tinydl_revision,n16,B2,678,4.133655,6.611421,-2.477766,35.4,35.399385007542605,0.0006149924573932708
pi3bplus,fit,tinydl_revision,n16,B2,679,4.148863,6.611421,-2.4625579999999996,35.4,35.399394648010954,0.0006053519890443226
pi3bplus,fit,tinydl_revision,n512,B2,680,43.008115,44.005402,-0.997287,35.4,35.46677632526301,-0.0667763252630138
pi3bplus,fit,tinydl_revision,n512,B2,681,43.917596,44.005402,-0.08780599999999339,34.862,35.46735285227478,-0.6053528522747769
pi3bplus,fit,tinydl_revision,n512,B2,682,40.975975,44.005402,-3.0294269999999983,34.862,35.46548813606314,-0.6034881360631417
pi3bplus,fit,tinydl_revision,n512,B2,683,41.199466,44.005402,-2.8059359999999955,35.938,35.465629808729624,0.4723701912703788
pi3bplus,fit,tinydl_revision,n512,B2,684,41.650144,44.005402,-2.355257999999999,35.4,35.46591549698547,-0.06591549698546828
pi3bplus,fit,tinydl_revision,n512,B2,685,41.903268,44.005402,-2.1021339999999995,35.4,35.46607595423892,-0.06607595423891865
pi3bplus,fit,tinydl_revision,n512,B2,686,41.057171,44.005402,-2.948231,35.4,35.465539606833005,-0.0655396068330063
pi3bplus,fit,tinydl_revision,n512,B2,687,40.867952,44.005402,-3.137449999999994,35.4,35.46541965945133,-0.06541965945132944
pi3bplus,fit,tinydl_revision,n512,B2,688,40.95165,44.005402,-3.053751999999996,35.4,35.92319766651532,-0.5231976665153226
pi3bplus,fit,tinydl_revision,n512,B2,689,41.161807,44.005402,-2.8435949999999934,35.4,35.465605936399434,-0.0656059363994359
pi3bplus,fit,tinydl_revision,n512,B2,690,41.872017,44.005402,-2.133384999999997,35.4,35.923781094246344,-0.5237810942463454
pi3bplus,fit,tinydl_revision,n512,B2,691,40.956338,44.005402,-3.0490639999999942,35.4,35.46547568801758,-0.06547568801757819
pi3bplus,fit,tinydl_revision,n512,B2,692,40.982015,44.005402,-3.0233869999999996,35.4,35.46549196486567,-0.06549196486567155
pi3bplus,fit,tinydl_revision,n512,B2,693,43.551082,44.005402,-0.4543199999999956,35.4,35.46712051622686,-0.06712051622686488
pi3bplus,fit,tinydl_revision,n512,B2,694,41.205661,44.005402,-2.7997409999999974,35.938,35.46563373578785,0.47236626421215533
pi3bplus,fit,tinydl_revision,n512,B2,695,41.866809,44.005402,-2.138592999999993,35.4,35.92377779285503,-0.5237777928550287
pi3bplus,fit,tinydl_revision,n512,B2,696,41.326441,44.005402,-2.678960999999994,35.938,35.465710299160236,0.4722897008397666
pi3bplus,fit,tinydl_revision,n512,B2,697,41.258784,44.005402,-2.746617999999998,35.4,35.465667410866764,-0.06566741086676586
pi3bplus,fit,tinydl_revision,n512,B2,698,41.134722,44.005402,-2.87068,35.4,35.92331371726635,-0.5233137172663547
pi3bplus,fit,tinydl_revision,n512,B2,699,41.12868,44.005402,-2.876721999999994,35.4,35.46558493693895,-0.06558493693895429
pi3bplus,fit,tinydl_revision,n512,B2,700,41.35217,44.005402,-2.6532319999999956,35.938,35.92345155922859,0.014548440771413595
pi3bplus,fit,tinydl_revision,n512,B2,701,41.170554,44.005402,-2.834847999999994,35.938,35.465611481190116,0.4723885188098862
pi3bplus,fit,tinydl_revision,n512,B2,702,41.164253,44.005402,-2.8411489999999944,36.476,35.92333243719474,0.5526675628052615
pi3bplus,fit,tinydl_revision,n512,B2,703,43.136965,44.005402,-0.8684370000000001,35.4,35.92458295452762,-0.5245829545276237
pi3bplus,fit,tinydl_revision,n512,B2,704,41.039253,44.005402,-2.9661489999999944,35.4,35.46552824847478,-0.06552824847478433
pi3bplus,fit,tinydl_revision,n512,B2,705,41.10144,44.005402,-2.903962,36.476,35.465567669293115,1.0104323307068839
pi3bplus,fit,tinydl_revision,n512,B2,706,41.121282,44.005402,-2.884119999999996,35.938,36.38103014780387,-0.4430301478038672
pi3bplus,fit,tinydl_revision,n512,B2,707,41.117271,44.005402,-2.8881309999999942,35.938,35.92330265494303,0.014697345056973177
pi3bplus,fit,tinydl_revision,n512,B2,708,41.052011,44.005402,-2.9533909999999963,36.476,35.92326128612632,0.5527387138736799
pi3bplus,fit,tinydl_revision,n512,B2,709,41.07649,44.005402,-2.928911999999997,35.938,35.92327680355299,0.014723196447015141
pi3bplus,fit,tinydl_revision,n512,B2,710,41.075344,44.005402,-2.9300579999999954,35.938,36.3810010273518,-0.4430010273517979
pi3bplus,fit,tinydl_revision,n512,B2,711,41.276178,44.005402,-2.729223999999995,35.938,35.46567843705735,0.4723215629426534
pi3bplus,fit,tinydl_revision,n512,B2,712,41.531699,44.005402,-2.4737029999999933,35.4,35.92356536404463,-0.5235653640446287
pi3bplus,fit,tinydl_revision,n512,B2,713,44.005402,44.005402,0.0,35.4,35.92513346343162,-0.5251334634316223
pi3bplus,fit,tinydl_revision,n512,B2,714,41.13399,44.005402,-2.8714119999999994,35.938,35.465588302988856,0.4724116970111467
pi3bplus,fit,tinydl_revision,n512,B2,715,41.101176,44.005402,-2.904225999999994,36.476,35.923292452198545,0.5527075478014538
pi3bplus,fit,tinydl_revision,n512,B2,716,41.083363,44.005402,-2.922038999999998,35.938,35.46555621014357,0.47244378985643465
pi3bplus,fit,tinydl_revision,n512,B2,717,41.302999,44.005402,-2.702402999999997,36.476,36.38114533960996,0.09485466039004109
pi3bplus,fit,tinydl_revision,n512,B2,718,41.473624,44.005402,-2.5317779999999956,35.938,35.465803599597706,0.4721964004022965
pi3bplus,fit,tinydl_revision,n512,B2,719,41.052113,44.005402,-2.953288999999998,35.938,35.465536400527846,0.47246359947215666
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,720,29.106827,30.644486,-1.5376590000000014,35.4,35.39869184503317,0.0013081549668285675
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,721,30.644486,30.644486,0.0,35.938,35.39966657891808,0.5383334210819228
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,722,27.023074,30.644486,-3.6214119999999994,35.938,35.39737093795502,0.5406290620449852
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,723,27.007449,30.644486,-3.6370369999999994,35.4,34.939636082890104,0.46036391710989477
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,724,27.194792,30.644486,-3.449694000000001,35.938,35.397479791317984,0.5405202086820182
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,725,27.110886,30.644486,-3.5336,35.938,35.39742660265824,0.5405733973417597
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,726,29.253234,30.644486,-1.3912520000000015,35.4,35.85650960381531,-0.4565096038153129
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,727,27.24547,30.644486,-3.3990159999999996,35.938,35.39751191649256,0.5404880835074408
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,728,27.446927,30.644486,-3.197559000000002,35.938,35.39763962163671,0.5403603783632889
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,729,27.08927,30.644486,-3.5552160000000015,35.4,35.39741290010933,0.0025870998906682985
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,730,26.991197,30.644486,-3.653289000000001,35.4,35.39735073087916,0.0026492691208375163
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,731,27.24026,30.644486,-3.4042260000000013,36.476,35.39750861383343,1.0784913861665686
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,732,26.982707,30.644486,-3.6617789999999992,35.938,35.39734534900276,0.5406546509972401
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,733,27.141353,30.644486,-3.503133000000002,35.938,35.85517086618129,0.08282913381871282
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,734,27.030052,30.644486,-3.6144339999999993,35.4,35.85510031162002,-0.45510031162002207
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,735,27.199062,30.644486,-3.445423999999999,35.938,35.39748249810388,0.5405175018961259
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,736,27.182812,30.644486,-3.461674000000002,35.938,35.855197147360755,0.08280285263924725
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,737,27.168541,30.644486,-3.4759449999999994,35.938,35.85518810086392,0.08281189913608245
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,738,27.064425,30.644486,-3.5800610000000006,35.938,35.39739715067245,0.5406028493275556
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,739,27.010362,30.644486,-3.634124,36.476,36.312812780234395,0.16318721976560369
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,740,26.9488,30.644486,-3.695686000000002,35.938,35.39732385509427,0.5406761449057313
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,741,26.92031,30.644486,-3.724176,35.4,35.85503074532086,-0.45503074532086174
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,742,26.934061,30.644486,-3.7104250000000008,35.938,35.85503946218569,0.08296053781431567
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,743,27.106196,30.644486,-3.53829,35.938,35.855148579888166,0.08285142011183666
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,744,26.981509,30.644486,-3.6629770000000015,35.4,35.85506953983839,-0.4550695398383908
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,745,27.516561,30.644486,-3.127925000000001,36.476,35.397683763165716,1.078316236834283
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,746,27.015779,30.644486,-3.628707000000002,35.938,36.31281621411242,-0.37481621411242116
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,747,27.021247,30.644486,-3.6232390000000017,35.4,35.855094730062696,-0.4550947300626973
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,748,26.934007,30.644486,-3.7104789999999994,35.938,35.39731447769762,0.5406855223023825
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,749,26.999319,30.644486,-3.6451670000000007,35.4,35.39735587947753,0.0026441205224685405
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,750,27.062184,30.644486,-3.582302000000002,35.938,35.85512068034234,0.08287931965766404
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,751,27.096872,30.644486,-3.5476139999999994,35.4,35.85514266933274,-0.4551426693327443
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,752,26.906559,30.644486,-3.737926999999999,35.4,35.855022028456034,-0.45502202845603534
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,753,26.938017,30.644486,-3.706469000000002,35.938,35.39731701966751,0.5406829803324911
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,754,27.423539,30.644486,-3.220946999999999,36.476,35.855349746060405,0.6206502539395942
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,755,27.902811,30.644486,-2.7416750000000008,35.938,35.85565356027311,0.08234643972689071
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,756,26.960934,30.644486,-3.683551999999999,35.938,35.397331546930346,0.5406684530696566
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,757,26.963693,30.644486,-3.6807930000000013,35.4,35.855058246138746,-0.4550582461387478
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,758,27.012912,30.644486,-3.6315740000000005,35.4,35.397364496184935,0.0026355038150640553
pi3bplus,fit,oi_svdd_as_elm_revision,n256,B2,759,26.937182,30.644486,-3.7073040000000006,35.938,36.31276639086868,-0.3747663908686789
pi3bplus,fit,tinydl_revision,n64,B0,760,7.842305,8.925118,-1.0828129999999998,35.4,35.13956295938134,0.2604370406186618
pi3bplus,fit,tinydl_revision,n64,B0,761,7.750326,8.925118,-1.1747919999999992,35.4,34.681779702927656,0.7182202970723424
pi3bplus,fit,tinydl_revision,n64,B0,762,7.777982,8.925118,-1.1471359999999997,34.324,34.681797234279095,-0.35779723427909715
pi3bplus,fit,tinydl_revision,n64,B0,763,8.10267,8.925118,-0.8224479999999996,34.862,34.68200305650341,0.17999694349659023
pi3bplus,fit,tinydl_revision,n64,B0,764,7.813815,8.925118,-1.1113029999999995,34.324,35.139544899350874,-0.8155448993508756
pi3bplus,fit,tinydl_revision,n64,B0,765,7.811732,8.925118,-1.1133859999999993,34.324,34.22409367840702,0.09990632159297519
pi3bplus,fit,tinydl_revision,n64,B0,766,7.806524,8.925118,-1.1185939999999999,34.324,34.68181532727276,-0.35781532727276044
pi3bplus,fit,tinydl_revision,n64,B0,767,7.756993,8.925118,-1.1681249999999999,35.4,34.22405897893326,1.1759410210667411
pi3bplus,fit,tinydl_revision,n64,B0,768,7.894857,8.925118,-1.0302609999999994,34.324,34.224146371984844,0.09985362801515407
pi3bplus,fit,tinydl_revision,n64,B0,769,7.702669,8.925118,-1.2224489999999992,34.324,34.68174949278825,-0.3577494927882512
pi3bplus,fit,tinydl_revision,n64,B0,770,7.861783,8.925118,-1.0633349999999995,34.324,34.22412540612147,0.09987459387852482
pi3bplus,fit,tinydl_revision,n64,B0,771,7.894232,8.925118,-1.0308859999999997,34.862,34.681870926049584,0.18012907395041822
pi3bplus,fit,tinydl_revision,n64,B0,772,7.743034,8.925118,-1.1820839999999997,34.324,34.68177508047268,-0.3577750804726847
pi3bplus,fit,tinydl_revision,n64,B0,773,7.767252,8.925118,-1.1578659999999994,34.862,34.22406548219239,0.637934517807615
