split,action,metric,n,rank,value,ecdf
fit,oi_svdd_as_elm_revision,T_residual_C,720,561,0.5556479432123069,0.7791666666666667
fit,oi_svdd_as_elm_revision,T_residual_C,720,562,0.5557140593242877,0.7805555555555556
fit,oi_svdd_as_elm_revision,T_residual_C,720,563,0.5558156118357189,0.7819444444444444
fit,oi_svdd_as_elm_revision,T_residual_C,720,564,0.5558964865331362,0.7833333333333333
fit,oi_svdd_as_elm_revision,T_residual_C,720,565,0.5578423316048173,0.7847222222222222
fit,oi_svdd_as_elm_revision,T_residual_C,720,566,0.5583343036421695,0.7861111111111111
fit,oi_svdd_as_elm_revision,T_residual_C,720,567,0.5594431571582419,0.7875
fit,oi_svdd_as_elm_revision,T_residual_C,720,568,0.5630213930286914,0.7888888888888889
fit,oi_svdd_as_elm_revision,T_residual_C,720,569,0.5756207443205383,0.7902777777777777
fit,oi_svdd_as_elm_revision,T_residual_C,720,570,0.5771650833357853,0.7916666666666666
fit,oi_svdd_as_elm_revision,T_residual_C,720,571,0.5772724173339014,0.7930555555555555
fit,oi_svdd_as_elm_revision,T_residual_C,720,572,0.577275921487832,0.7944444444444444
fit,oi_svdd_as_elm_revision,T_residual_C,720,573,0.5801702293674467,0.7958333333333333
fit,oi_svdd_as_elm_revision,T_residual_C,720,574,0.5865486476627453,0.7972222222222223
fit,oi_svdd_as_elm_revision,T_residual_C,720,575,0.586724615694763,0.7986111111111112
fit,oi_svdd_as_elm_revision,T_residual_C,720,576,0.5867670916235923,0.8
fit,oi_svdd_as_elm_revision,T_residual_C,720,577,0.5971477794553763,0.8013888888888889
fit,oi_svdd_as_elm_revision,T_residual_C,720,578,0.5975898042316601,0.8027777777777778
fit,oi_svdd_as_elm_revision,T_residual_C,720,579,0.5976071486917007,0.8041666666666667
fit,oi_svdd_as_elm_revision,T_residual_C,720,580,0.5976109926089848,0.8055555555555556
fit,oi_svdd_as_elm_revision,T_residual_C,720,581,0.6154980129322425,0.8069444444444445
fit,oi_svdd_as_elm_revision,T_residual_C,720,582,0.6155566101730372,0.8083333333333333
fit,oi_svdd_as_elm_revision,T_residual_C,720,583,0.6260995792592823,0.8097222222222222
fit,oi_svdd_as_elm_revision,T_residual_C,720,584,0.6263738674594848,0.8111111111111111
fit,oi_svdd_as_elm_revision,T_residual_C,720,585,0.6308968746549439,0.8125
fit,oi_svdd_as_elm_revision,T_residual_C,720,586,0.6309243201876455,0.8138888888888889
fit,oi_svdd_as_elm_revision,T_residual_C,720,587,0.6374944717197195,0.8152777777777778
fit,oi_svdd_as_elm_revision,T_residual_C,720,588,0.6443826325124178,0.8166666666666667
fit,oi_svdd_as_elm_revision,T_residual_C,720,589,0.6444692207438436,0.8180555555555555
fit,oi_svdd_as_elm_revision,T_residual_C,720,590,0.6452224342143751,0.8194444444444444
fit,oi_svdd_as_elm_revision,T_residual_C,720,591,0.6465543669537936,0.8208333333333333
fit,oi_svdd_as_elm_revision,T_residual_C,720,592,0.6484004722632761,0.8222222222222222
fit,oi_svdd_as_elm_revision,T_residual_C,720,593,0.6484098258565609,0.8236111111111111
fit,oi_svdd_as_elm_revision,T_residual_C,720,594,0.6486096324200687,0.825
fit,oi_svdd_as_elm_revision,T_residual_C,720,595,0.6859437198235554,0.8263888888888888
fit,oi_svdd_as_elm_revision,T_residual_C,720,596,0.6865015469699642,0.8277777777777777
fit,oi_svdd_as_elm_revision,T_residual_C,720,597,0.7126045559432441,0.8291666666666667
fit,oi_svdd_as_elm_revision,T_residual_C,720,598,0.715219222275131,0.8305555555555556
fit,oi_svdd_as_elm_revision,T_residual_C,720,599,0.7193018704530161,0.8319444444444445
fit,oi_svdd_as_elm_revision,T_residual_C,720,600,0.7195633027425572,0.8333333333333334
fit,oi_svdd_as_elm_revision,T_residual_C,720,601,0.7219971840381945,0.8347222222222223
fit,oi_svdd_as_elm_revision,T_residual_C,720,602,0.7220150372249847,0.8361111111111111
fit,oi_svdd_as_elm_revision,T_residual_C,720,603,0.7220531972409461,0.8375
fit,oi_svdd_as_elm_revision,T_residual_C,720,604,0.7220983637282217,0.8388888888888889
fit,oi_svdd_as_elm_revision,T_residual_C,720,605,0.7221361472496568,0.8402777777777778
fit,oi_svdd_as_elm_revision,T_residual_C,720,606,0.722372174423171,0.8416666666666667
fit,oi_svdd_as_elm_revision,T_residual_C,720,607,0.7223807107478493,0.8430555555555556
fit,oi_svdd_as_elm_revision,T_residual_C,720,608,0.7224903918679431,0.8444444444444444
fit,oi_svdd_as_elm_revision,T_residual_C,720,609,0.7353104466526901,0.8458333333333333
fit,oi_svdd_as_elm_revision,T_residual_C,720,610,0.7354728112946702,0.8472222222222222
fit,oi_svdd_as_elm_revision,T_residual_C,720,611,0.7354837277993767,0.8486111111111111
fit,oi_svdd_as_elm_revision,T_residual_C,720,612,0.7363540099923256,0.85
fit,oi_svdd_as_elm_revision,T_residual_C,720,613,0.7369479005321367,0.8513888888888889
fit,oi_svdd_as_elm_revision,T_residual_C,720,614,0.7373572768050138,0.8527777777777777
fit,oi_svdd_as_elm_revision,T_residual_C,720,615,0.7516719290649263,0.8541666666666666
fit,oi_svdd_as_elm_revision,T_residual_C,720,616,0.796159907153104,0.8555555555555555
fit,oi_svdd_as_elm_revision,T_residual_C,720,617,0.7962636727177355,0.8569444444444444
fit,oi_svdd_as_elm_revision,T_residual_C,720,618,0.7963681159725056,0.8583333333333333
fit,oi_svdd_as_elm_revision,T_residual_C,720,619,0.8037480149831993,0.8597222222222223
fit,oi_svdd_as_elm_revision,T_residual_C,720,620,0.8038700414506437,0.8611111111111112
fit,oi_svdd_as_elm_revision,T_residual_C,720,621,0.8098584317485873,0.8625
fit,oi_svdd_as_elm_revision,T_residual_C,720,622,0.8108426398645605,0.8638888888888889
fit,oi_svdd_as_elm_revision,T_residual_C,720,623,0.8112077018133874,0.8652777777777778
fit,oi_svdd_as_elm_revision,T_residual_C,720,624,0.835248517585228,0.8666666666666667
fit,oi_svdd_as_elm_revision,T_residual_C,720,625,0.8353416035612113,0.8680555555555556
fit,oi_svdd_as_elm_revision,T_residual_C,720,626,0.8353512950812956,0.8694444444444445
fit,oi_svdd_as_elm_revision,T_residual_C,720,627,0.836149374806844,0.8708333333333333
fit,oi_svdd_as_elm_revision,T_residual_C,720,628,0.8404280069272687,0.8722222222222222
fit,oi_svdd_as_elm_revision,T_residual_C,720,629,0.8459051263178594,0.8736111111111111
fit,oi_svdd_as_elm_revision,T_residual_C,720,630,0.8472187941770599,0.875
fit,oi_svdd_as_elm_revision,T_residual_C,720,631,0.8512673844686631,0.8763888888888889
fit,oi_svdd_as_elm_revision,T_residual_C,720,632,0.857771454783375,0.8777777777777778
fit,oi_svdd_as_elm_revision,T_residual_C,720,633,0.8849192522533116,0.8791666666666667
fit,oi_svdd_as_elm_revision,T_residual_C,720,634,0.8849993813079138,0.8805555555555555
fit,oi_svdd_as_elm_revision,T_residual_C,720,635,0.8851152846887587,0.8819444444444444
fit,oi_svdd_as_elm_revision,T_residual_C,720,636,0.892329658339996,0.8833333333333333
fit,oi_svdd_as_elm_revision,T_residual_C,720,637,0.8961166154830025,0.8847222222222222
fit,oi_svdd_as_elm_revision,T_residual_C,720,638,0.9071268572598825,0.8861111111111111
fit,oi_svdd_as_elm_revision,T_residual_C,720,639,0.9135059724851899,0.8875
fit,oi_svdd_as_elm_revision,T_residual_C,720,640,0.9138515099788407,0.8888888888888888
fit,oi_svdd_as_elm_revision,T_residual_C,720,641,0.9138649793000937,0.8902777777777777
fit,oi_svdd_as_elm_revision,T_residual_C,720,642,0.913880826964828,0.8916666666666667
fit,oi_svdd_as_elm_revision,T_residual_C,720,643,0.9238925010893908,0.8930555555555556
fit,oi_svdd_as_elm_revision,T_residual_C,720,644,0.9239824906274663,0.8944444444444445
fit,oi_svdd_as_elm_revision,T_residual_C,720,645,0.9240298664948128,0.8958333333333334
fit,oi_svdd_as_elm_revision,T_residual_C,720,646,0.9240913563155075,0.8972222222222223
fit,oi_svdd_as_elm_revision,T_residual_C,720,647,0.9241044160841838,0.8986111111111111
fit,oi_svdd_as_elm_revision,T_residual_C,720,648,0.9241251287928165,0.9
fit,oi_svdd_as_elm_revision,T_residual_C,720,649,0.9248885177617296,0.9013888888888889
fit,oi_svdd_as_elm_revision,T_residual_C,720,650,0.9290752558327426,0.9027777777777778
fit,oi_svdd_as_elm_revision,T_residual_C,720,651,0.935525400017724,0.9041666666666667
fit,oi_svdd_as_elm_revision,T_residual_C,720,652,0.9358482405769948,0.9055555555555556
fit,oi_svdd_as_elm_revision,T_residual_C,720,653,0.9360549992574363,0.9069444444444444
fit,oi_svdd_as_elm_revision,T_residual_C,720,654,0.9360913906674,0.9083333333333333
fit,oi_svdd_as_elm_revision,T_residual_C,720,655,0.946569705542359,0.9097222222222222
fit,oi_svdd_as_elm_revision,T_residual_C,720,656,0.9469346646438979,0.9111111111111111
fit,oi_svdd_as_elm_revision,T_residual_C,720,657,0.951764823709496,0.9125
fit,oi_svdd_as_elm_revision,T_residual_C,720,658,0.9560186408351967,0.9138888888888889
fit,oi_svdd_as_elm_revision,T_residual_C,720,659,0.9575087310838555,0.9152777777777777
fit,oi_svdd_as_elm_revision,T_residual_C,720,660,0.9735624533834866,0.9166666666666666
fit,oi_svdd_as_elm_revision,T_residual_C,720,661,0.9750524118966268,0.9180555555555555
fit,oi_svdd_as_elm_revision,T_residual_C,720,662,0.9782846741191591,0.9194444444444444
fit,oi_svdd_as_elm_revision,T_residual_C,720,663,0.9849631622252204,0.9208333333333333
fit,oi_svdd_as_elm_revision,T_residual_C,720,664,0.9849962184446426,0.9222222222222223
fit,oi_svdd_as_elm_revision,T_residual_C,720,665,0.9957146218667177,0.9236111111111112
fit,oi_svdd_as_elm_revision,T_residual_C,720,666,0.9958856587387217,0.925
fit,oi_svdd_as_elm_revision,T_residual_C,720,667,1.0127433986390884,0.9263888888888889
fit,oi_svdd_as_elm_revision,T_residual_C,720,668,1.0129197743871288,0.9277777777777778
fit,oi_svdd_as_elm_revision,T_residual_C,720,669,1.0136644580060263,0.9291666666666667
fit,oi_svdd_as_elm_revision,T_residual_C,720,670,1.0136936041920563,0.9305555555555556
fit,oi_svdd_as_elm_revision,T_residual_C,720,671,1.0137641757953517,0.9319444444444445
fit,oi_svdd_as_elm_revision,T_residual_C,720,672,1.0137958711248132,0.9333333333333333
fit,oi_svdd_as_elm_revision,T_residual_C,720,673,1.0241659686169342,0.9347222222222222
fit,oi_svdd_as_elm_revision,T_residual_C,720,674,1.0242576937029497,0.9361111111111111
fit,oi_svdd_as_elm_revision,T_residual_C,720,675,1.0290873657913409,0.9375
fit,oi_svdd_as_elm_revision,T_residual_C,720,676,1.035447607850685,0.9388888888888889
fit,oi_svdd_as_elm_revision,T_residual_C,720,677,1.0426429789942375,0.9402777777777778
fit,oi_svdd_as_elm_revision,T_residual_C,720,678,1.0427711267117132,0.9416666666666667
fit,oi_svdd_as_elm_revision,T_residual_C,720,679,1.1132911562034025,0.9430555555555555
fit,oi_svdd_as_elm_revision,T_residual_C,720,680,1.1201349604312014,0.9444444444444444
fit,oi_svdd_as_elm_revision,T_residual_C,720,681,1.1206425889195941,0.9458333333333333
fit,oi_svdd_as_elm_revision,T_residual_C,720,682,1.1356016727748113,0.9472222222222222
fit,oi_svdd_as_elm_revision,T_residual_C,720,683,1.135725605590146,0.9486111111111111
fit,oi_svdd_as_elm_revision,T_residual_C,720,684,1.1359766319382842,0.95
fit,oi_svdd_as_elm_revision,T_residual_C,720,685,1.1706525871759368,0.9513888888888888
fit,oi_svdd_as_elm_revision,T_residual_C,720,686,1.2093423138158172,0.9527777777777777
fit,oi_svdd_as_elm_revision,T_residual_C,720,687,1.2562423884280634,0.9541666666666667
fit,oi_svdd_as_elm_revision,T_residual_C,720,688,1.3211959595860847,0.9555555555555556
fit,oi_svdd_as_elm_revision,T_residual_C,720,689,1.3342908607391166,0.9569444444444445
fit,oi_svdd_as_elm_revision,T_residual_C,720,690,1.3385318783015023,0.9583333333333334
fit,oi_svdd_as_elm_revision,T_residual_C,720,691,1.3719466996225762,0.9597222222222223
fit,oi_svdd_as_elm_revision,T_residual_C,720,692,1.4118833147910195,0.9611111111111111
fit,oi_svdd_as_elm_revision,T_residual_C,720,693,1.427330536776509,0.9625
fit,oi_svdd_as_elm_revision,T_residual_C,720,694,1.427371416735852,0.9638888888888889
fit,oi_svdd_as_elm_revision,T_residual_C,720,695,1.4407923863132766,0.9652777777777778
fit,oi_svdd_as_elm_revision,T_residual_C,720,696,1.441098713279409,0.9666666666666667
fit,oi_svdd_as_elm_revision,T_residual_C,720,697,1.4720021707312867,0.9680555555555556
fit,oi_svdd_as_elm_revision,T_residual_C,720,698,1.500733736672025,0.9694444444444444
fit,oi_svdd_as_elm_revision,T_residual_C,720,699,1.500746252819333,0.9708333333333333
fit,oi_svdd_as_elm_revision,T_residual_C,720,700,1.5242158324331143,0.9722222222222222
fit,oi_svdd_as_elm_revision,T_residual_C,720,701,1.5276389849478065,0.9736111111111111
fit,oi_svdd_as_elm_revision,T_residual_C,720,702,1.5293674309147818,0.975
fit,oi_svdd_as_elm_revision,T_residual_C,720,703,1.5760366409199307,0.9763888888888889
fit,oi_svdd_as_elm_revision,T_residual_C,720,704,1.6113848916103564,0.9777777777777777
fit,oi_svdd_as_elm_revision,T_residual_C,720,705,1.6368891862073198,0.9791666666666666
fit,oi_svdd_as_elm_revision,T_residual_C,720,706,1.7102888470542936,0.9805555555555555
fit,oi_svdd_as_elm_revision,T_residual_C,720,707,1.7987306089203017,0.9819444444444444
fit,oi_svdd_as_elm_revision,T_residual_C,720,708,1.8092332484364775,0.9833333333333333
fit,oi_svdd_as_elm_revision,T_residual_C,720,709,1.809332248131362,0.9847222222222223
fit,oi_svdd_as_elm_revision,T_residual_C,720,710,1.8665955791789273,0.9861111111111112
fit,oi_svdd_as_elm_revision,T_residual_C,720,711,1.8702560213050958,0.9875
fit,oi_svdd_as_elm_revision,T_residual_C,720,712,1.8811934141459403,0.9888888888888889
fit,oi_svdd_as_elm_revision,T_residual_C,720,713,1.9142913923651008,0.9902777777777778
fit,oi_svdd_as_elm_revision,T_residual_C,720,714,1.9167097639228032,0.9916666666666667
fit,oi_svdd_as_elm_revision,T_residual_C,720,715,1.9169906839363478,0.9930555555555556
fit,oi_svdd_as_elm_revision,T_residual_C,720,716,1.9205931712524276,0.9944444444444445
fit,oi_svdd_as_elm_revision,T_residual_C,720,717,2.0859318199605568,0.9958333333333333
fit,oi_svdd_as_elm_revision,T_residual_C,720,718,2.0872477601586823,0.9972222222222222
fit,oi_svdd_as_elm_revision,T_residual_C,720,719,2.092240851362881,0.9986111111111111
fit,oi_svdd_as_elm_revision,T_residual_C,720,720,2.109187638989148,1.0
margin,fisvdd_revision,tau_residual_ms,720,1,-6.2347,0.001388888888888889
margin,fisvdd_revision,tau_residual_ms,720,2,-6.228441,0.002777777777777778
margin,fisvdd_revision,tau_residual_ms,720,3,-6.222219000000001,0.004166666666666667
margin,fisvdd_revision,tau_residual_ms,720,4,-6.211515,0.005555555555555556
margin,fisvdd_revision,tau_residual_ms,720,5,-6.2062930000000005,0.006944444444444444
margin,fisvdd_revision,tau_residual_ms,720,6,-6.2028479999999995,0.008333333333333333
margin,fisvdd_revision,tau_residual_ms,720,7,-6.189904,0.009722222222222222
margin,fisvdd_revision,tau_residual_ms,720,8,-6.183015000000001,0.011111111111111112
margin,fisvdd_revision,tau_residual_ms,720,9,-6.164719,0.0125
margin,fisvdd_revision,tau_residual_ms,720,10,-6.160794000000001,0.013888888888888888
margin,fisvdd_revision,tau_residual_ms,720,11,-6.15896,0.015277777777777777
margin,fisvdd_revision,tau_residual_ms,720,12,-6.154609000000001,0.016666666666666666
margin,fisvdd_revision,tau_residual_ms,720,13,-6.1453679999999995,0.018055555555555554
margin,fisvdd_revision,tau_residual_ms,720,14,-6.144794000000001,0.019444444444444445
margin,fisvdd_revision,tau_residual_ms,720,15,-6.144256,0.020833333333333332
margin,fisvdd_revision,tau_residual_ms,720,16,-6.135905000000001,0.022222222222222223
margin,fisvdd_revision,tau_residual_ms,720,17,-6.130183000000001,0.02361111111111111
margin,fisvdd_revision,tau_residual_ms,720,18,-6.127665,0.025
margin,fisvdd_revision,tau_residual_ms,720,19,-6.122609000000001,0.02638888888888889
margin,fisvdd_revision,tau_residual_ms,720,20,-6.1224419999999995,0.027777777777777776
margin,fisvdd_revision,tau_residual_ms,720,21,-6.122091000000001,0.029166666666666667
margin,fisvdd_revision,tau_residual_ms,720,22,-6.115165000000001,0.030555555555555555
margin,fisvdd_revision,tau_residual_ms,720,23,-6.093350000000001,0.03194444444444444
margin,fisvdd_revision,tau_residual_ms,720,24,-6.091036000000001,0.03333333333333333
margin,fisvdd_revision,tau_residual_ms,720,25,-6.088239,0.034722222222222224
margin,fisvdd_revision,tau_residual_ms,720,26,-6.063332000000001,0.03611111111111111
margin,fisvdd_revision,tau_residual_ms,720,27,-6.060518,0.0375
margin,fisvdd_revision,tau_residual_ms,720,28,-6.045796000000001,0.03888888888888889
margin,fisvdd_revision,tau_residual_ms,720,29,-6.041573,0.04027777777777778
margin,fisvdd_revision,tau_residual_ms,720,30,-6.021852000000001,0.041666666666666664
margin,fisvdd_revision,tau_residual_ms,720,31,-6.0197959999999995,0.043055555555555555
margin,fisvdd_revision,tau_residual_ms,720,32,-5.991112000000001,0.044444444444444446
margin,fisvdd_revision,tau_residual_ms,720,33,-5.967353000000001,0.04583333333333333
margin,fisvdd_revision,tau_residual_ms,720,34,-5.845836,0.04722222222222222
margin,fisvdd_revision,tau_residual_ms,720,35,-5.8094660000000005,0.04861111111111111
margin,fisvdd_revision,tau_residual_ms,720,36,-5.805818,0.05
margin,fisvdd_revision,tau_residual_ms,720,37,-5.4837869999999995,0.05138888888888889
margin,fisvdd_revision,tau_residual_ms,720,38,-4.9996290000000005,0.05277777777777778
margin,fisvdd_revision,tau_residual_ms,720,39,-4.708022,0.05416666666666667
margin,fisvdd_revision,tau_residual_ms,720,40,-4.625015000000001,0.05555555555555555
margin,fisvdd_revision,tau_residual_ms,720,41,-4.617719000000001,0.05694444444444444
margin,fisvdd_revision,tau_residual_ms,720,42,-4.614977000000003,0.058333333333333334
margin,fisvdd_revision,tau_residual_ms,720,43,-4.602477,0.059722222222222225
margin,fisvdd_revision,tau_residual_ms,720,44,-4.576127000000003,0.06111111111111111
margin,fisvdd_revision,tau_residual_ms,720,45,-4.566386000000001,0.0625
margin,fisvdd_revision,tau_residual_ms,720,46,-4.546775,0.06388888888888888
margin,fisvdd_revision,tau_residual_ms,720,47,-4.534979,0.06527777777777778
margin,fisvdd_revision,tau_residual_ms,720,48,-4.527535,0.06666666666666667
margin,fisvdd_revision,tau_residual_ms,720,49,-4.525980000000001,0.06805555555555555
margin,fisvdd_revision,tau_residual_ms,720,50,-4.516461000000003,0.06944444444444445
margin,fisvdd_revision,tau_residual_ms,720,51,-4.515998000000003,0.07083333333333333
margin,fisvdd_revision,tau_residual_ms,720,52,-4.510720000000003,0.07222222222222222
margin,fisvdd_revision,tau_residual_ms,720,53,-4.505239000000003,0.07361111111111111
margin,fisvdd_revision,tau_residual_ms,720,54,-4.492924000000002,0.075
margin,fisvdd_revision,tau_residual_ms,720,55,-4.485073,0.0763888888888889
margin,fisvdd_revision,tau_residual_ms,720,56,-4.474906000000001,0.07777777777777778
margin,fisvdd_revision,tau_residual_ms,720,57,-4.470943000000002,0.07916666666666666
margin,fisvdd_revision,tau_residual_ms,720,58,-4.456888000000003,0.08055555555555556
margin,fisvdd_revision,tau_residual_ms,720,59,-4.453258000000002,0.08194444444444444
margin,fisvdd_revision,tau_residual_ms,720,60,-4.450685,0.08333333333333333
margin,fisvdd_revision,tau_residual_ms,720,61,-4.435277000000003,0.08472222222222223
margin,fisvdd_revision,tau_residual_ms,720,62,-4.4262770000000025,0.08611111111111111
margin,fisvdd_revision,tau_residual_ms,720,63,-4.382260000000002,0.0875
margin,fisvdd_revision,tau_residual_ms,720,64,-4.375852000000002,0.08888888888888889
margin,fisvdd_revision,tau_residual_ms,720,65,-4.372315,0.09027777777777778
margin,fisvdd_revision,tau_residual_ms,720,66,-4.3697230000000005,0.09166666666666666
margin,fisvdd_revision,tau_residual_ms,720,67,-4.362353000000002,0.09305555555555556
margin,fisvdd_revision,tau_residual_ms,720,68,-4.354056,0.09444444444444444
margin,fisvdd_revision,tau_residual_ms,720,69,-4.342112,0.09583333333333334
margin,fisvdd_revision,tau_residual_ms,720,70,-4.328612000000003,0.09722222222222222
margin,fisvdd_revision,tau_residual_ms,720,71,-4.288113000000003,0.09861111111111111
margin,fisvdd_revision,tau_residual_ms,720,72,-4.249947000000002,0.1
margin,fisvdd_revision,tau_residual_ms,720,73,-4.2259470000000015,0.10138888888888889
margin,fisvdd_revision,tau_residual_ms,720,74,-4.2248920000000005,0.10277777777777777
margin,fisvdd_revision,tau_residual_ms,720,75,-4.159875000000003,0.10416666666666667
margin,fisvdd_revision,tau_residual_ms,720,76,-3.979822000000002,0.10555555555555556
margin,fisvdd_revision,tau_residual_ms,720,77,-3.9436280000000004,0.10694444444444444
margin,fisvdd_revision,tau_residual_ms,720,78,-3.877269000000002,0.10833333333333334
margin,fisvdd_revision,tau_residual_ms,720,79,-3.371055000000002,0.10972222222222222
margin,fisvdd_revision,tau_residual_ms,720,80,-3.2782040000000023,0.1111111111111111
margin,fisvdd_revision,tau_residual_ms,720,81,-3.161263999999999,0.1125
margin,fisvdd_revision,tau_residual_ms,720,82,-3.1322089999999996,0.11388888888888889
margin,fisvdd_revision,tau_residual_ms,720,83,-3.1121909999999993,0.11527777777777778
margin,fisvdd_revision,tau_residual_ms,720,84,-3.058691999999997,0.11666666666666667
margin,fisvdd_revision,tau_residual_ms,720,85,-3.0369139999999994,0.11805555555555555
margin,fisvdd_revision,tau_residual_ms,720,86,-3.031378,0.11944444444444445
margin,fisvdd_revision,tau_residual_ms,720,87,-3.030766,0.12083333333333333
margin,fisvdd_revision,tau_residual_ms,720,88,-3.026674,0.12222222222222222
margin,fisvdd_revision,tau_residual_ms,720,89,-3.006747999999998,0.12361111111111112
margin,fisvdd_revision,tau_residual_ms,720,90,-2.996192999999998,0.125
margin,fisvdd_revision,tau_residual_ms,720,91,-2.9849149999999973,0.12638888888888888
margin,fisvdd_revision,tau_residual_ms,720,92,-2.9755819999999993,0.12777777777777777
margin,fisvdd_revision,tau_residual_ms,720,93,-2.964157,0.12916666666666668
margin,fisvdd_revision,tau_residual_ms,720,94,-2.956008999999998,0.13055555555555556
margin,fisvdd_revision,tau_residual_ms,720,95,-2.9526379999999968,0.13194444444444445
margin,fisvdd_revision,tau_residual_ms,720,96,-2.946268,0.13333333333333333
margin,fisvdd_revision,tau_residual_ms,720,97,-2.943323999999997,0.13472222222222222
margin,fisvdd_revision,tau_residual_ms,720,98,-2.9366379999999985,0.1361111111111111
margin,fisvdd_revision,tau_residual_ms,720,99,-2.9356009999999984,0.1375
margin,fisvdd_revision,tau_residual_ms,720,100,-2.9295269999999967,0.1388888888888889
margin,fisvdd_revision,tau_residual_ms,720,101,-2.921508999999997,0.14027777777777778
margin,fisvdd_revision,tau_residual_ms,720,102,-2.919471999999999,0.14166666666666666
margin,fisvdd_revision,tau_residual_ms,720,103,-2.909527999999998,0.14305555555555555
margin,fisvdd_revision,tau_residual_ms,720,104,-2.902564999999999,0.14444444444444443
margin,fisvdd_revision,tau_residual_ms,720,105,-2.899991,0.14583333333333334
margin,fisvdd_revision,tau_residual_ms,720,106,-2.899138999999998,0.14722222222222223
margin,fisvdd_revision,tau_residual_ms,720,107,-2.8990829999999974,0.1486111111111111
margin,fisvdd_revision,tau_residual_ms,720,108,-2.8880459999999992,0.15
margin,fisvdd_revision,tau_residual_ms,720,109,-2.8646209999999996,0.15138888888888888
margin,fisvdd_revision,tau_residual_ms,720,110,-2.80227,0.1527777777777778
margin,fisvdd_revision,tau_residual_ms,720,111,-2.799733,0.15416666666666667
margin,fisvdd_revision,tau_residual_ms,720,112,-2.7804559999999974,0.15555555555555556
margin,fisvdd_revision,tau_residual_ms,720,113,-2.7681229999999992,0.15694444444444444
margin,fisvdd_revision,tau_residual_ms,720,114,-2.618162999999999,0.15833333333333333
margin,fisvdd_revision,tau_residual_ms,720,115,-2.5474039999999967,0.1597222222222222
margin,fisvdd_revision,tau_residual_ms,720,116,-2.533256999999999,0.16111111111111112
margin,fisvdd_revision,tau_residual_ms,720,117,-2.1812259999999988,0.1625
margin,fisvdd_revision,tau_residual_ms,720,118,-2.0730119999999985,0.1638888888888889
margin,fisvdd_revision,tau_residual_ms,720,119,-2.0416779999999974,0.16527777777777777
margin,fisvdd_revision,tau_residual_ms,720,120,-2.0229009999999974,0.16666666666666666
margin,fisvdd_revision,tau_residual_ms,720,121,-2.005672999999998,0.16805555555555557
margin,fisvdd_revision,tau_residual_ms,720,122,-1.9957530000000006,0.16944444444444445
margin,fisvdd_revision,tau_residual_ms,720,123,-1.9942160000000015,0.17083333333333334
margin,fisvdd_revision,tau_residual_ms,720,124,-1.9753830000000008,0.17222222222222222
margin,fisvdd_revision,tau_residual_ms,720,125,-1.9576610000000016,0.1736111111111111
margin,fisvdd_revision,tau_residual_ms,720,126,-1.9441249999999997,0.175
margin,fisvdd_revision,tau_residual_ms,720,127,-1.9365510000000015,0.1763888888888889
margin,fisvdd_revision,tau_residual_ms,720,128,-1.9318279999999959,0.17777777777777778
margin,fisvdd_revision,tau_residual_ms,720,129,-1.929828999999998,0.17916666666666667
margin,fisvdd_revision,tau_residual_ms,720,130,-1.9193130000000025,0.18055555555555555
margin,fisvdd_revision,tau_residual_ms,720,131,-1.9089770000000001,0.18194444444444444
margin,fisvdd_revision,tau_residual_ms,720,132,-1.898272999999996,0.18333333333333332
margin,fisvdd_revision,tau_residual_ms,720,133,-1.8889959999999988,0.18472222222222223
margin,fisvdd_revision,tau_residual_ms,720,134,-1.8825879999999984,0.18611111111111112
margin,fisvdd_revision,tau_residual_ms,720,135,-1.881884999999997,0.1875
margin,fisvdd_revision,tau_residual_ms,720,136,-1.878625999999997,0.18888888888888888
margin,fisvdd_revision,tau_residual_ms,720,137,-1.8781999999999996,0.19027777777777777
margin,fisvdd_revision,tau_residual_ms,720,138,-1.8735149999999976,0.19166666666666668
margin,fisvdd_revision,tau_residual_ms,720,139,-1.8723850000000013,0.19305555555555556
margin,fisvdd_revision,tau_residual_ms,720,140,-1.8652930000000012,0.19444444444444445
margin,fisvdd_revision,tau_residual_ms,720,141,-1.8649959999999979,0.19583333333333333
margin,fisvdd_revision,tau_residual_ms,720,142,-1.8523800000000001,0.19722222222222222
margin,fisvdd_revision,tau_residual_ms,720,143,-1.8464439999999982,0.1986111111111111
margin,fisvdd_revision,tau_residual_ms,720,144,-1.8464039999999997,0.2
margin,fisvdd_revision,tau_residual_ms,720,145,-1.8276660000000007,0.2013888888888889
margin,fisvdd_revision,tau_residual_ms,720,146,-1.8208489999999955,0.20277777777777778
margin,fisvdd_revision,tau_residual_ms,720,147,-1.8112959999999987,0.20416666666666666
margin,fisvdd_revision,tau_residual_ms,720,148,-1.800108999999999,0.20555555555555555
margin,fisvdd_revision,tau_residual_ms,720,149,-1.7972779999999986,0.20694444444444443
margin,fisvdd_revision,tau_residual_ms,720,150,-1.783296,0.20833333333333334
margin,fisvdd_revision,tau_residual_ms,720,151,-1.7792749999999984,0.20972222222222223
margin,fisvdd_revision,tau_residual_ms,720,152,-1.7781459999999996,0.2111111111111111
margin,fisvdd_revision,tau_residual_ms,720,153,-1.7731649999999988,0.2125
margin,fisvdd_revision,tau_residual_ms,720,154,-1.771889999999999,0.21388888888888888
margin,fisvdd_revision,tau_residual_ms,720,155,-1.7696219999999983,0.2152777777777778
